Date,SP500,NASDAQ,DJIA
9/17/98,1018.869995,1646.25,7873.77002
9/18/98,1020.090027,1663.77002,7895.660156
9/21/98,1023.890015,1680.430054,7933.25
9/22/98,1029.630005,1697.800049,7897.200195
9/23/98,1066.089966,1760.27002,8154.410156
9/24/98,1042.719971,1720.339966,8001.990234
9/25/98,1044.75,1743.589966,8028.77002
9/28/98,1048.689941,1739.219971,8108.839844
9/29/98,1049.02002,1734.050049,8080.52002
9/30/98,1017.01001,1693.839966,7842.620117
10/1/98,986.3900146,1612.329956,7632.529785
10/2/98,1002.599976,1614.97998,7784.689941
10/5/98,988.5599976,1536.689941,7726.240234
10/6/98,984.5900269,1510.890015,7742.97998
10/7/98,970.6799927,1462.609985,7741.689941
10/8/98,959.4400024,1419.119995,7731.910156
10/9/98,984.3900146,1492.48999,7899.52002
10/12/98,997.710022,1546.079956,8001.470215
10/13/98,994.7999878,1509.449951,7938.140137
10/14/98,1005.530029,1540.969971,7968.779785
10/15/98,1047.48999,1611.01001,8299.360352
10/16/98,1056.420044,1620.949951,8416.759766
10/19/98,1062.390015,1648.72998,8466.450195
10/20/98,1063.930054,1639.189941,8505.849609
10/21/98,1069.920044,1674.75,8519.230469
10/22/98,1078.47998,1702.640015,8533.139648
10/23/98,1070.670044,1693.859985,8452.290039
10/26/98,1072.319946,1724.97998,8432.209961
10/27/98,1065.339966,1717.630005,8366.040039
10/28/98,1068.089966,1737.349976,8371.969727
10/29/98,1085.930054,1757.189941,8495.030273
10/30/98,1098.670044,1771.390015,8592.099609
11/2/98,1111.599976,1800.910034,8706.150391
11/3/98,1110.839966,1788.430054,8706.150391
11/4/98,1118.670044,1823.569946,8783.139648
11/5/98,1133.849976,1837.099976,8915.469727
11/6/98,1141.01001,1856.560059,8975.459961
11/9/98,1130.199951,1861.050049,8897.959961
11/10/98,1128.26001,1865.619995,8863.980469
11/11/98,1120.969971,1862.109985,8823.820313
11/12/98,1117.689941,1851.060059,8829.740234
11/13/98,1125.719971,1847.98999,8919.589844
11/16/98,1135.869995,1861.680054,9011.25
11/17/98,1139.319946,1878.52002,8986.280273
11/18/98,1144.47998,1897.439941,9041.110352
11/19/98,1152.609985,1919.680054,9056.049805
11/20/98,1163.550049,1928.209961,9159.549805
11/23/98,1188.209961,1977.420044,9374.269531
11/24/98,1182.98999,1965.880005,9301.150391
11/25/98,1186.869995,1985.209961,9314.280273
11/27/98,1192.329956,2016.439941,9333.080078
11/30/98,1163.630005,1949.540039,9116.549805
12/1/98,1175.280029,2003.75,9133.540039
12/2/98,1171.25,1995.209961,9064.540039
12/3/98,1150.140015,1954.329956,8879.679688
12/4/98,1176.73999,2003.160034,9016.139648
12/7/98,1187.699951,2040.640015,9070.469727
12/8/98,1181.380005,2034.75,9027.980469
12/9/98,1183.48999,2050.419922,9009.19043
12/10/98,1165.02002,2015.959961,8841.580078
12/11/98,1166.459961,2029.310059,8821.759766
12/14/98,1141.199951,1966.920044,8695.599609
12/15/98,1162.829956,2012.599976,8823.299805
12/16/98,1161.939941,2009.359985,8790.599609
12/17/98,1179.97998,2043.880005,8875.820313
12/18/98,1188.030029,2086.139893,8903.629883
12/21/98,1202.839966,2138.030029,8988.849609
12/22/98,1203.569946,2120.97998,9044.459961
12/23/98,1228.540039,2172.540039,9202.030273
12/24/98,1226.27002,2163.040039,9217.990234
12/28/98,1225.48999,2180.300049,9226.75
12/29/98,1241.810059,2181.77002,9320.980469
12/30/98,1231.930054,2166.949951,9274.639648
12/31/98,1229.22998,2192.689941,9181.429688
1/4/99,1228.099976,2208.050049,9184.269531
1/5/99,1244.780029,2251.27002,9311.19043
1/6/99,1272.339966,2320.860107,9544.969727
1/7/99,1269.72998,2326.090088,9537.759766
1/8/99,1275.089966,2344.409912,9643.320313
1/11/99,1263.880005,2384.590088,9619.889648
1/12/99,1239.51001,2320.75,9474.679688
1/13/99,1234.400024,2316.810059,9349.55957
1/14/99,1212.189941,2276.820068,9120.929688
1/15/99,1243.26001,2348.199951,9340.549805
1/19/99,1252,2408.169922,9355.219727
1/20/99,1256.619995,2415.48999,9335.910156
1/21/99,1235.160034,2344.719971,9264.080078
1/22/99,1225.189941,2338.879883,9120.669922
1/25/99,1233.97998,2369.310059,9203.320313
1/26/99,1252.310059,2433.409912,9324.580078
1/27/99,1243.170044,2407.139893,9200.230469
1/28/99,1265.369995,2477.340088,9281.330078
1/29/99,1279.640015,2505.889893,9358.830078
2/1/99,1273,2510.090088,9345.700195
2/2/99,1261.98999,2463.419922,9274.120117
2/3/99,1272.069946,2493.409912,9366.80957
2/4/99,1248.48999,2410.070068,9304.5
2/5/99,1239.400024,2373.620117,9304.240234
2/8/99,1243.77002,2404.919922,9291.110352
2/9/99,1216.140015,2310.790039,9133.030273
2/10/99,1223.550049,2309.5,9177.30957
2/11/99,1254.040039,2405.550049,9363.459961
2/12/99,1230.130005,2321.889893,9274.889648
2/16/99,1241.869995,2313.870117,9297.030273
2/17/99,1224.030029,2248.909912,9195.469727
2/18/99,1237.280029,2260.550049,9298.629883
2/19/99,1239.219971,2283.600098,9339.950195
2/22/99,1272.140015,2342.01001,9552.679688
2/23/99,1271.180054,2376.350098,9544.419922
2/24/99,1253.410034,2339.379883,9399.669922
2/25/99,1245.02002,2326.820068,9366.339844
2/26/99,1238.329956,2288.030029,9306.580078
3/1/99,1236.160034,2295.179932,9324.780273
3/2/99,1225.5,2259.030029,9297.610352
3/3/99,1227.699951,2265.199951,9275.879883
3/4/99,1246.640015,2292.889893,9467.400391
3/5/99,1275.469971,2337.110107,9736.080078
3/8/99,1282.72998,2397.620117,9727.610352
3/9/99,1279.839966,2392.939941,9693.759766
3/10/99,1286.839966,2406,9772.839844
3/11/99,1297.680054,2412.25,9897.44043
3/12/99,1294.589966,2381.530029,9876.349609
3/15/99,1307.26001,2431.439941,9958.769531
3/16/99,1306.380005,2439.27002,9930.469727
3/17/99,1297.819946,2428.969971,9879.410156
3/18/99,1316.550049,2462.959961,9997.620117
3/19/99,1299.290039,2421.27002,9903.549805
3/22/99,1297.01001,2395.939941,9890.509766
3/23/99,1262.140015,2322.840088,9671.830078
3/24/99,1268.589966,2365.280029,9666.839844
3/25/99,1289.98999,2434.800049,9836.389648
3/26/99,1282.800049,2419.169922,9822.240234
3/29/99,1310.170044,2492.840088,10006.78027
3/30/99,1300.75,2480.290039,9913.259766
3/31/99,1286.369995,2461.399902,9786.160156
4/1/99,1293.719971,2493.370117,9832.509766
4/5/99,1321.119995,2560.060059,10007.33008
4/6/99,1317.890015,2563.169922,9963.490234
4/7/99,1326.890015,2544.429932,10085.30957
4/8/99,1343.97998,2573.389893,10197.7002
4/9/99,1348.349976,2593.050049,10173.83984
4/12/99,1358.630005,2598.810059,10339.50977
4/13/99,1349.819946,2583.5,10395.00977
4/14/99,1328.439941,2507.280029,10411.66016
4/15/99,1322.849976,2521.77002,10462.71973
4/16/99,1319,2484.040039,10493.88965
4/19/99,1289.47998,2345.610107,10440.53027
4/20/99,1306.170044,2409.639893,10448.5498
4/21/99,1336.119995,2489.080078,10581.41992
4/22/99,1358.819946,2561.610107,10727.17969
4/23/99,1356.849976,2590.689941,10689.66992
4/26/99,1360.040039,2652.050049,10718.58984
4/27/99,1362.800049,2602.409912,10831.70996
4/28/99,1350.910034,2550.370117,10845.4502
4/29/99,1342.829956,2528.439941,10878.37988
4/30/99,1335.180054,2542.860107,10789.04004
5/3/99,1354.630005,2535.580078,11014.69043
5/4/99,1332,2485.120117,10886.11035
5/5/99,1347.310059,2534.449951,10955.41016
5/6/99,1332.050049,2472.280029,10946.82031
5/7/99,1345,2503.620117,11031.58984
5/10/99,1340.300049,2526.389893,11007.25
5/11/99,1355.609985,2566.679932,11026.15039
5/12/99,1364,2606.540039,11000.37012
5/13/99,1367.560059,2582,11107.19043
5/14/99,1337.800049,2527.860107,10913.32031
5/17/99,1339.48999,2561.840088,10853.46973
5/18/99,1333.319946,2558.360107,10836.9502
5/19/99,1344.22998,2577.399902,10887.38965
5/20/99,1338.829956,2542.22998,10866.74023
5/21/99,1330.290039,2520.139893,10829.28027
5/24/99,1306.650024,2453.659912,10654.66992
5/25/99,1284.400024,2380.899902,10531.08984
5/26/99,1304.76001,2427.179932,10702.16016
5/27/99,1281.410034,2419.149902,10466.92969
5/28/99,1301.839966,2470.52002,10559.74023
6/1/99,1294.26001,2412.030029,10596.25977
6/2/99,1294.810059,2432.409912,10577.88965
6/3/99,1299.540039,2403.320068,10663.69043
6/4/99,1327.75,2478.340088,10799.83984
6/7/99,1334.52002,2524.209961,10909.37988
6/8/99,1317.329956,2474.560059,10765.63965
6/9/99,1318.640015,2519.350098,10690.29004
6/10/99,1302.819946,2484.620117,10621.26953
6/11/99,1293.640015,2447.879883,10490.50977
6/14/99,1294,2398.310059,10563.33008
6/15/99,1301.160034,2414.669922,10594.99023
6/16/99,1330.410034,2517.830078,10784.9502
6/17/99,1339.900024,2544.149902,10841.62988
6/18/99,1342.839966,2563.439941,10855.55957
6/21/99,1349,2630.280029,10815.98047
6/22/99,1335.880005,2580.26001,10721.62988
6/23/99,1333.060059,2598.120117,10666.86035
6/24/99,1315.780029,2553.98999,10534.83008
6/25/99,1315.310059,2552.649902,10552.55957
6/28/99,1331.349976,2602.439941,10655.15039
6/29/99,1351.449951,2642.110107,10815.34961
6/30/99,1372.709961,2686.120117,10970.7998
7/1/99,1380.959961,2706.179932,11066.41992
7/2/99,1391.219971,2741.02002,11139.24023
7/6/99,1388.119995,2736.780029,11135.12012
7/7/99,1395.859985,2743.040039,11187.36035
7/8/99,1394.420044,2771.860107,11126.88965
7/9/99,1403.280029,2793.070068,11193.7002
7/12/99,1399.099976,2790.439941,11200.98047
7/13/99,1393.560059,2778.22998,11175.01953
7/14/99,1398.170044,2818.129883,11148.09961
7/15/99,1409.619995,2839.370117,11186.41016
7/16/99,1418.780029,2864.47998,11209.83984
7/19/99,1407.650024,2830.290039,11187.67969
7/20/99,1377.099976,2732.179932,10996.12988
7/21/99,1379.290039,2761.77002,11002.78027
7/22/99,1360.969971,2684.439941,10969.21973
7/23/99,1356.939941,2692.399902,10910.95996
7/26/99,1347.76001,2619.189941,10863.16016
7/27/99,1362.839966,2679.330078,10979.04004
7/28/99,1365.400024,2705.840088,10972.07031
7/29/99,1341.030029,2640.01001,10791.29004
7/30/99,1328.719971,2638.48999,10655.15039
8/2/99,1328.050049,2623.629883,10645.95996
8/3/99,1322.180054,2587.98999,10677.30957
8/4/99,1305.329956,2540,10674.76953
8/5/99,1313.709961,2565.830078,10793.82031
8/6/99,1300.290039,2547.969971,10714.03027
8/9/99,1297.800049,2518.97998,10707.7002
8/10/99,1281.430054,2490.110107,10655.15039
8/11/99,1301.930054,2564.97998,10787.7998
8/12/99,1298.160034,2549.48999,10789.38965
8/13/99,1327.680054,2637.810059,10973.65039
8/16/99,1330.77002,2645.280029,11046.79004
8/17/99,1344.160034,2671.22998,11117.08008
8/18/99,1332.839966,2657.72998,10991.37988
8/19/99,1323.589966,2621.429932,10963.83984
8/20/99,1336.609985,2648.330078,11100.61035
8/23/99,1360.219971,2719.570068,11299.75977
8/24/99,1363.5,2752.370117,11283.2998
8/25/99,1381.790039,2805.600098,11326.04004
8/26/99,1362.01001,2774.620117,11198.4502
8/27/99,1348.27002,2758.899902,11090.16992
8/30/99,1324.02002,2712.689941,10914.12988
8/31/99,1320.410034,2739.350098,10829.28027
9/1/99,1331.069946,2750.800049,10937.87988
9/2/99,1319.109985,2734.23999,10843.20996
9/3/99,1357.23999,2843.110107,11078.4502
9/7/99,1350.449951,2837.26001,11034.12988
9/8/99,1344.150024,2808.73999,11036.33984
9/9/99,1347.660034,2852.02002,11079.40039
9/10/99,1351.660034,2887.060059,11028.42969
9/13/99,1344.130005,2844.77002,11030.33008
9/14/99,1336.290039,2868.290039,10910.33008
9/15/99,1317.969971,2814.169922,10801.41992
9/16/99,1318.47998,2806.719971,10737.45996
9/17/99,1335.420044,2869.620117,10803.62988
9/20/99,1335.530029,2886.149902,10823.90039
9/21/99,1307.579956,2821.100098,10598.46973
9/22/99,1310.51001,2858.159912,10524.07031
9/23/99,1280.410034,2749.830078,10318.58984
9/24/99,1277.359985,2740.409912,10279.33008
9/27/99,1283.310059,2761.75,10303.38965
9/28/99,1282.199951,2756.25,10275.53027
9/29/99,1268.369995,2730.27002,10213.48047
9/30/99,1282.709961,2746.159912,10336.9502
10/1/99,1282.810059,2736.850098,10273
10/4/99,1304.599976,2795.969971,10401.23047
10/5/99,1301.349976,2799.669922,10400.58984
10/6/99,1325.400024,2857.209961,10588.33984
10/7/99,1317.640015,2860.699951,10537.0498
10/8/99,1336.02002,2886.570068,10649.75977
10/11/99,1335.209961,2915.949951,10648.17969
10/12/99,1313.040039,2872.429932,10417.05957
10/13/99,1285.550049,2801.27002,10232.16016
10/14/99,1283.420044,2806.840088,10286.61035
10/15/99,1247.410034,2731.830078,10019.70996
10/18/99,1254.130005,2689.149902,10116.28027
10/19/99,1261.319946,2688.179932,10204.92969
10/20/99,1289.430054,2788.129883,10392.36035
10/21/99,1283.609985,2801.949951,10297.69043
10/22/99,1301.650024,2816.52002,10470.25
10/25/99,1293.630005,2815.949951,10349.92969
10/26/99,1281.910034,2811.469971,10302.12988
10/27/99,1296.709961,2802.52002,10394.88965
10/28/99,1342.439941,2875.219971,10622.53027
10/29/99,1362.930054,2966.429932,10729.86035
11/1/99,1354.119995,2967.649902,10648.50977
11/2/99,1347.73999,2981.629883,10581.83984
11/3/99,1354.930054,3028.51001,10609.05957
11/4/99,1362.640015,3055.949951,10639.63965
11/5/99,1370.22998,3102.290039,10704.48047
11/8/99,1377.01001,3143.969971,10718.84961
11/9/99,1365.280029,3125.040039,10617.32031
11/10/99,1373.459961,3155.959961,10597.74023
11/11/99,1381.459961,3197.290039,10595.2998
11/12/99,1396.060059,3221.149902,10769.32031
11/15/99,1394.390015,3219.540039,10760.75
11/16/99,1420.069946,3295.52002,10932.33008
11/17/99,1410.709961,3269.389893,10883.08984
11/18/99,1424.939941,3347.110107,11035.7002
11/19/99,1422,3369.25,11003.88965
11/22/99,1420.939941,3392.560059,11089.51953
11/23/99,1404.640015,3342.870117,10995.62988
11/24/99,1417.079956,3420.5,11008.16992
11/26/99,1416.619995,3447.810059,10988.91016
11/29/99,1407.829956,3421.370117,10947.91992
11/30/99,1388.910034,3336.159912,10877.80957
12/1/99,1397.719971,3353.709961,10998.38965
12/2/99,1409.040039,3452.780029,11039.05957
12/3/99,1433.300049,3520.629883,11286.17969
12/6/99,1423.329956,3546.01001,11225.00977
12/7/99,1409.170044,3586.919922,11106.65039
12/8/99,1403.880005,3586.080078,11068.12012
12/9/99,1408.109985,3594.169922,11134.79004
12/10/99,1417.040039,3620.23999,11224.7002
12/13/99,1415.219971,3658.169922,11192.58984
12/14/99,1403.170044,3571.659912,11160.16992
12/15/99,1413.329956,3621.949951,11225.32031
12/16/99,1418.780029,3715.060059,11244.88965
12/17/99,1421.030029,3753.060059,11257.42969
12/20/99,1418.089966,3783.870117,11144.26953
12/21/99,1433.430054,3911.149902,11200.54004
12/22/99,1436.130005,3937.300049,11203.59961
12/23/99,1458.339966,3969.439941,11405.75977
12/27/99,1457.099976,3975.379883,11391.08008
12/28/99,1457.660034,3972.110107,11476.70996
12/29/99,1463.459961,4041.459961,11484.66016
12/30/99,1464.469971,4036.870117,11452.86035
12/31/99,1469.25,4069.310059,11497.12012
1/3/00,1455.219971,4131.149902,11357.50977
1/4/00,1399.420044,3901.689941,10997.92969
1/5/00,1402.109985,3877.540039,11122.65039
1/6/00,1403.449951,3727.129883,11253.25977
1/7/00,1441.469971,3882.620117,11522.55957
1/10/00,1457.599976,4049.669922,11572.2002
1/11/00,1438.560059,3921.189941,11511.08008
1/12/00,1432.25,3850.02002,11551.09961
1/13/00,1449.680054,3957.209961,11582.42969
1/14/00,1465.150024,4064.27002,11722.98047
1/18/00,1455.140015,4130.810059,11560.71973
1/19/00,1455.900024,4151.290039,11489.36035
1/20/00,1445.569946,4189.509766,11351.2998
1/21/00,1441.359985,4235.399902,11251.70996
1/24/00,1401.530029,4096.080078,11008.16992
1/25/00,1410.030029,4167.410156,11029.88965
1/26/00,1404.089966,4069.909912,11032.99023
1/27/00,1398.560059,4039.560059,11028.01953
1/28/00,1360.160034,3887.070068,10738.87012
1/31/00,1394.459961,3940.350098,10940.53027
2/1/00,1409.280029,4051.97998,11041.0498
2/2/00,1409.119995,4073.959961,11003.2002
2/3/00,1424.969971,4210.97998,11013.44043
2/4/00,1424.369995,4244.140137,10963.7998
2/7/00,1424.23999,4321.77002,10905.79004
2/8/00,1441.719971,4427.5,10957.59961
2/9/00,1411.709961,4363.240234,10699.16016
2/10/00,1416.829956,4485.629883,10643.62988
2/11/00,1387.119995,4395.450195,10425.20996
2/14/00,1389.939941,4418.549805,10519.83984
2/15/00,1402.050049,4420.77002,10718.08984
2/16/00,1387.670044,4427.649902,10561.41016
2/17/00,1388.26001,4548.919922,10514.57031
2/18/00,1346.089966,4411.740234,10219.51953
2/22/00,1352.170044,4382.120117,10304.83984
2/23/00,1360.689941,4550.330078,10225.73047
2/24/00,1353.430054,4617.649902,10092.62988
2/25/00,1333.359985,4590.5,9862.120117
2/28/00,1348.050049,4577.850098,10038.65039
2/29/00,1366.420044,4696.689941,10128.30957
3/1/00,1379.189941,4784.080078,10137.92969
3/2/00,1381.76001,4754.509766,10164.91992
3/3/00,1409.170044,4914.790039,10367.2002
3/6/00,1391.280029,4904.850098,10170.5
3/7/00,1355.619995,4847.839844,9796.030273
3/8/00,1366.699951,4897.259766,9856.530273
3/9/00,1401.689941,5046.859863,10010.73047
3/10/00,1395.069946,5048.620117,9928.820313
3/13/00,1383.619995,4907.240234,9947.129883
3/14/00,1359.150024,4706.629883,9811.240234
3/15/00,1392.140015,4582.620117,10131.41016
3/16/00,1458.469971,4717.390137,10630.59961
3/17/00,1464.469971,4798.129883,10595.23047
3/20/00,1456.630005,4610,10680.24023
3/21/00,1493.869995,4711.680176,10907.33984
3/22/00,1500.640015,4864.75,10866.7002
3/23/00,1527.349976,4940.609863,11119.86035
3/24/00,1527.459961,4963.029785,11112.71973
3/27/00,1523.859985,4958.560059,11025.84961
3/28/00,1507.72998,4833.890137,10936.11035
3/29/00,1508.52002,4644.669922,11018.71973
3/30/00,1487.920044,4457.890137,10980.25
3/31/00,1498.579956,4572.830078,10921.91992
4/3/00,1505.969971,4223.680176,11221.92969
4/4/00,1494.72998,4148.890137,11164.83984
4/5/00,1487.369995,4169.220215,11033.91992
4/6/00,1501.339966,4267.560059,11114.26953
4/7/00,1516.349976,4446.450195,11111.48047
4/10/00,1504.459961,4188.200195,11186.55957
4/11/00,1500.589966,4055.899902,11287.08008
4/12/00,1467.170044,3769.629883,11125.12988
4/13/00,1440.51001,3676.780029,10923.5498
4/14/00,1356.560059,3321.290039,10305.76953
4/17/00,1401.439941,3539.159912,10582.50977
4/18/00,1441.609985,3793.570068,10767.41992
4/19/00,1427.469971,3706.409912,10674.95996
4/20/00,1434.540039,3643.879883,10844.0498
4/24/00,1429.859985,3482.47998,10906.09961
4/25/00,1477.439941,3711.22998,11124.82031
4/26/00,1460.98999,3630.090088,10945.5
4/27/00,1464.920044,3774.030029,10888.09961
4/28/00,1452.430054,3860.659912,10733.91016
5/1/00,1468.25,3958.080078,10811.78027
5/2/00,1446.290039,3785.449951,10731.12012
5/3/00,1415.099976,3707.310059,10480.12988
5/4/00,1409.569946,3720.23999,10412.49023
5/5/00,1432.630005,3816.820068,10577.86035
5/8/00,1424.170044,3669.379883,10603.62988
5/9/00,1412.140015,3585.01001,10536.75
5/10/00,1383.050049,3384.72998,10367.78027
5/11/00,1407.810059,3499.580078,10545.96973
5/12/00,1420.959961,3529.060059,10609.37012
5/15/00,1452.359985,3607.649902,10807.78027
5/16/00,1466.040039,3717.570068,10934.57031
5/17/00,1447.800049,3644.959961,10769.74023
5/18/00,1437.209961,3538.709961,10777.28027
5/19/00,1406.949951,3390.399902,10626.84961
5/22/00,1400.719971,3364.209961,10542.5498
5/23/00,1373.859985,3164.550049,10422.26953
5/24/00,1399.050049,3270.610107,10535.34961
5/25/00,1381.52002,3205.350098,10323.91992
5/26/00,1378.02002,3205.110107,10299.24023
5/30/00,1422.449951,3459.47998,10527.12988
5/31/00,1420.599976,3400.909912,10522.33008
6/1/00,1448.810059,3582.5,10652.2002
6/2/00,1477.26001,3813.379883,10794.75977
6/5/00,1467.630005,3821.76001,10815.2998
6/6/00,1457.839966,3756.370117,10735.57031
6/7/00,1471.359985,3839.26001,10812.86035
6/8/00,1461.670044,3825.560059,10668.71973
6/9/00,1456.949951,3874.840088,10614.05957
6/12/00,1446,3767.909912,10564.20996
6/13/00,1469.439941,3851.060059,10621.83984
6/14/00,1470.540039,3797.409912,10687.9502
6/15/00,1478.72998,3845.73999,10714.82031
6/16/00,1464.459961,3860.560059,10449.2998
6/19/00,1486,3989.830078,10557.83984
6/20/00,1475.949951,4013.360107,10435.16016
6/21/00,1479.130005,4064.01001,10497.74023
6/22/00,1452.180054,3936.840088,10376.12012
6/23/00,1441.47998,3845.340088,10404.75
6/26/00,1455.310059,3912.120117,10542.99023
6/27/00,1450.550049,3858.959961,10504.45996
6/28/00,1454.819946,3940.340088,10527.79004
6/29/00,1442.390015,3877.22998,10398.04004
6/30/00,1454.599976,3966.110107,10447.88965
7/3/00,1469.540039,3991.929932,10560.66992
7/5/00,1446.22998,3863.100098,10483.59961
7/6/00,1456.670044,3960.570068,10481.46973
7/7/00,1478.900024,4023.199951,10635.98047
7/10/00,1475.619995,3980.290039,10646.58008
7/11/00,1480.880005,3956.419922,10727.19043
7/12/00,1492.920044,4099.589844,10783.75977
7/13/00,1495.839966,4174.859863,10788.70996
7/14/00,1509.97998,4246.180176,10812.75
7/17/00,1510.48999,4274.669922,10804.26953
7/18/00,1493.73999,4177.169922,10739.91992
7/19/00,1481.959961,4055.629883,10696.08008
7/20/00,1495.569946,4184.560059,10843.87012
7/21/00,1480.189941,4094.449951,10733.55957
7/24/00,1464.290039,3981.570068,10685.12012
7/25/00,1474.469971,4029.570068,10699.96973
7/26/00,1452.420044,3987.719971,10516.48047
7/27/00,1449.619995,3842.22998,10586.12988
7/28/00,1419.890015,3663,10511.16992
7/31/00,1430.829956,3766.98999,10521.98047
8/1/00,1438.099976,3685.52002,10606.9502
8/2/00,1438.699951,3658.459961,10687.53027
8/3/00,1452.560059,3759.879883,10706.58008
8/4/00,1462.930054,3787.360107,10767.75
8/7/00,1479.319946,3862.98999,10867.00977
8/8/00,1482.800049,3848.550049,10976.88965
8/9/00,1472.869995,3853.5,10905.83008
8/10/00,1460.25,3759.98999,10908.75977
8/11/00,1471.839966,3789.469971,11027.7998
8/14/00,1491.560059,3849.689941,11176.13965
8/15/00,1484.430054,3851.659912,11067
8/16/00,1479.849976,3861.199951,11008.38965
8/17/00,1496.069946,3940.870117,11055.63965
8/18/00,1491.719971,3930.340088,11046.48047
8/21/00,1499.47998,3953.149902,11079.80957
8/22/00,1498.130005,3958.209961,11139.15039
8/23/00,1505.969971,4011.01001,11144.65039
8/24/00,1508.310059,4053.280029,11182.74023
8/25/00,1506.449951,4042.679932,11192.62988
8/28/00,1514.089966,4070.590088,11252.83984
8/29/00,1509.839966,4082.169922,11215.09961
8/30/00,1502.589966,4103.810059,11103.00977
8/31/00,1517.680054,4206.350098,11215.09961
9/1/00,1520.77002,4234.330078,11238.78027
9/5/00,1507.079956,4143.180176,11260.61035
9/6/00,1492.25,4013.340088,11310.63965
9/7/00,1502.51001,4098.350098,11259.87012
9/8/00,1494.5,3978.409912,11220.65039
9/11/00,1489.26001,3896.350098,11195.49023
9/12/00,1481.98999,3849.51001,11233.23047
9/13/00,1484.910034,3893.889893,11182.17969
9/14/00,1480.869995,3913.860107,11087.46973
9/15/00,1465.810059,3835.22998,10927
9/18/00,1444.51001,3726.52002,10808.51953
9/19/00,1459.900024,3865.639893,10789.29004
9/20/00,1451.339966,3897.439941,10687.91992
9/21/00,1449.050049,3828.870117,10765.51953
9/22/00,1448.719971,3803.76001,10847.37012
9/25/00,1439.030029,3741.219971,10808.15039
9/26/00,1427.209961,3689.100098,10631.32031
9/27/00,1426.569946,3656.300049,10628.36035
9/28/00,1458.290039,3778.320068,10824.05957
9/29/00,1436.51001,3672.820068,10650.91992
10/2/00,1436.22998,3568.899902,10700.12988
10/3/00,1426.459961,3455.830078,10719.74023
10/4/00,1434.319946,3523.100098,10784.48047
10/5/00,1436.280029,3472.100098,10724.91992
10/6/00,1408.98999,3361.01001,10596.54004
10/9/00,1402.030029,3355.560059,10568.42969
10/10/00,1387.02002,3240.540039,10524.40039
10/11/00,1364.589966,3168.48999,10413.79004
10/12/00,1329.780029,3074.679932,10034.58008
10/13/00,1374.170044,3316.77002,10192.17969
10/16/00,1374.619995,3290.280029,10238.7998
10/17/00,1349.969971,3213.959961,10089.70996
10/18/00,1342.130005,3171.560059,9975.019531
10/19/00,1388.76001,3418.600098,10142.98047
10/20/00,1396.930054,3483.139893,10226.58984
10/23/00,1395.780029,3468.689941,10271.71973
10/24/00,1398.130005,3419.790039,10393.07031
10/25/00,1364.900024,3229.570068,10326.48047
10/26/00,1364.439941,3272.179932,10380.12012
10/27/00,1379.579956,3278.360107,10590.62012
10/30/00,1398.660034,3191.399902,10835.76953
10/31/00,1429.400024,3369.629883,10971.13965
11/1/00,1421.219971,3333.389893,10899.46973
11/2/00,1428.319946,3429.02002,10880.50977
11/3/00,1426.689941,3451.580078,10817.9502
11/6/00,1432.189941,3416.209961,10977.20996
11/7/00,1431.869995,3415.790039,10952.17969
11/8/00,1409.280029,3231.699951,10907.05957
11/9/00,1400.140015,3200.350098,10834.25
11/10/00,1365.97998,3028.98999,10602.9502
11/13/00,1351.26001,2966.719971,10517.25
11/14/00,1382.949951,3138.27002,10681.05957
11/15/00,1389.810059,3165.48999,10707.59961
11/16/00,1372.319946,3031.879883,10656.03027
11/17/00,1367.719971,3027.189941,10629.87012
11/20/00,1342.619995,2875.639893,10462.65039
11/21/00,1347.349976,2871.449951,10494.5
11/22/00,1322.359985,2755.340088,10399.32031
11/24/00,1341.77002,2904.379883,10470.23047
11/27/00,1348.969971,2880.48999,10546.07031
11/28/00,1336.089966,2734.97998,10507.58008
11/29/00,1341.930054,2706.929932,10629.11035
11/30/00,1314.949951,2597.929932,10414.49023
12/1/00,1315.22998,2645.290039,10373.54004
12/4/00,1324.969971,2615.75,10560.9502
12/5/00,1376.540039,2889.800049,10898.71973
12/6/00,1351.459961,2796.5,10664.37988
12/7/00,1343.550049,2752.659912,10617.36035
12/8/00,1369.890015,2917.429932,10712.91016
12/11/00,1380.199951,3015.100098,10725.7998
12/12/00,1371.180054,2931.77002,10768.26953
12/13/00,1359.98999,2822.77002,10794.44043
12/14/00,1340.930054,2728.51001,10674.99023
12/15/00,1312.150024,2653.27002,10434.95996
12/18/00,1322.73999,2624.52002,10645.41992
12/19/00,1305.599976,2511.709961,10584.37012
12/20/00,1264.73999,2332.780029,10318.92969
12/21/00,1274.859985,2340.120117,10487.29004
12/22/00,1305.949951,2517.02002,10635.55957
12/26/00,1315.189941,2493.52002,10692.44043
12/27/00,1328.920044,2539.350098,10803.16016
12/28/00,1334.219971,2557.76001,10868.75977
12/29/00,1320.280029,2470.52002,10787.99023
1/2/01,1283.27002,2291.860107,10646.15039
1/3/01,1347.560059,2616.689941,10945.75
1/4/01,1333.339966,2566.830078,10912.41016
1/5/01,1298.349976,2407.649902,10662.00977
1/8/01,1295.859985,2395.919922,10621.34961
1/9/01,1300.800049,2441.300049,10572.5498
1/10/01,1313.27002,2524.179932,10604.26953
1/11/01,1326.819946,2640.570068,10609.5498
1/12/01,1318.550049,2626.5,10525.37988
